Date,IYK,IXN,IBUY,PBS,PJP,SOXX,RTH,MJ,FTXG,XLC
2019-09-03,119.11437225341797,29.26616668701172,46.87517166137695,30.824506759643555,54.77370071411133,196.9121856689453,110.48878479003906,22.558635711669922,20.4544620513916,48.23237609863281
2019-09-04,120.56085968017578,29.792198181152344,47.632991790771484,31.636201858520508,54.93090057373047,202.20269775390625,111.70976257324219,22.22002601623535,20.647022247314453,49.16672897338867
2019-09-05,120.87908172607422,30.452608108520508,48.929264068603516,31.893566131591797,55.530216217041016,208.42221069335938,113.31476593017578,23.180938720703125,20.70537757873535,50.00273513793945
2019-09-06,121.42876434326172,30.413280487060547,48.749778747558594,31.962862014770508,55.72671890258789,208.97958374023438,113.98433685302734,23.5470027923584,20.73455238342285,49.89454650878906
2019-09-09,121.59268951416016,30.246129989624023,49.62725830078125,31.883665084838867,55.42213821411133,209.74237060546875,114.82129669189453,22.897239685058594,20.666473388671875,50.051910400390625
2019-09-10,120.98518371582031,30.10192108154297,49.75688552856445,31.93315887451172,56.14918518066406,210.68112182617188,114.80159759521484,23.327363967895508,20.588672637939453,50.120758056640625
2019-09-11,121.82414245605469,30.426393508911133,50.71413040161133,32.35880661010742,57.10219955444336,213.83981323242188,114.89022064208984,23.52869987487793,20.682037353515625,50.38630676269531
2019-09-12,122.37381744384766,30.62631607055664,51.392181396484375,32.34890365600586,56.86640167236328,214.31900024414062,115.01822662353516,22.952150344848633,20.773452758789062,50.533843994140625
2019-09-13,121.57341766357422,30.432947158813477,51.40214920043945,32.210330963134766,56.777976989746094,213.88870239257812,115.09700012207031,23.08026885986328,20.82499885559082,50.44532775878906
2019-09-16,120.60906982421875,30.282180786132812,50.76398849487305,32.299415588378906,56.758331298828125,212.50985717773438,113.5412368774414,22.503725051879883,20.82499885559082,50.25844955444336
2019-09-17,120.99481201171875,30.432947158813477,50.55459213256836,32.25981521606445,56.80745315551758,212.979248046875,114.11234283447266,22.018692016601562,20.481691360473633,50.30763244628906
2019-09-18,120.93696594238281,30.431306838989258,49.75688552856445,32.111331939697266,56.453758239746094,213.37042236328125,114.11234283447266,21.963781356811523,20.860008239746094,50.248619079589844
2019-09-19,120.85015869140625,30.54929542541504,48.88937759399414,31.883665084838867,56.581478118896484,211.97198486328125,113.91541290283203,21.57941246032715,20.855146408081055,50.29779052734375
2019-09-20,120.47407531738281,30.200246810913086,48.49052810668945,31.784683227539062,56.95482635498047,208.0701446533203,113.11782836914062,21.477535247802734,20.846389770507812,49.97148132324219
2019-09-23,120.72481536865234,30.25432586669922,47.79253387451172,31.879783630371094,56.73713684082031,210.5247039794922,113.16706848144531,21.29230499267578,20.754005432128906,49.79403305053711
2019-09-24,120.48236083984375,29.992124557495117,46.78542709350586,31.15659523010254,56.21507263183594,207.04737854003906,112.19225311279297,20.31984519958496,20.783180236816406,49.04480743408203
2019-09-25,121.3454360961914,30.316593170166016,47.204227447509766,31.384450912475586,56.313575744628906,210.51487731933594,112.96028900146484,20.45876693725586,20.729557037353516,49.60673141479492
2019-09-26,121.99519348144531,30.36739730834961,46.96491241455078,31.18631362915039,55.70286178588867,210.7801055908203,112.25133514404297,20.36614990234375,20.729557037353516,49.12367630004883
2019-09-27,121.76244354248047,29.960988998413086,46.296836853027344,30.829675674438477,55.65361404418945,205.84898376464844,111.91654968261719,19.875288009643555,20.71980094909668,48.57161331176758
2019-09-30,122.66431427001953,30.311677932739258,46.62588882446289,31.087249755859375,55.81121063232422,207.66622924804688,112.71412658691406,19.22698211669922,20.71980094909668,48.81806945800781
2019-10-01,121.98548889160156,30.054399490356445,46.30680465698242,30.879207611083984,54.99365234375,205.72128295898438,112.19225311279297,18.763904571533203,20.71980094909668,48.32516098022461
2019-10-02,119.5223159790039,29.42020606994629,45.53901290893555,30.453216552734375,54.36323165893555,202.71546936035156,110.21308135986328,18.773164749145508,20.359033584594727,47.595645904541016
2019-10-03,120.34660339355469,29.81842041015625,46.097408294677734,30.641447067260742,54.97394943237305,206.28118896484375,110.4297103881836,19.47704315185547,20.437036514282227,48.05898666381836
2019-10-04,122.13095092773438,30.300209045410156,46.68571853637695,30.80986213684082,55.456607818603516,209.7093963623047,111.6999282836914,19.338117599487305,20.437036514282227,48.70962905883789
2019-10-07,121.38423919677734,30.17402458190918,46.59597396850586,30.879207611083984,55.496009826660156,208.48153686523438,111.43406677246094,18.884302139282227,20.495540618896484,48.70962905883789
2019-10-08,119.80354309082031,29.65946388244629,45.99769592285156,30.264991760253906,54.698143005371094,202.0278778076172,110.49864196777344,18.560150146484375,20.427289962768555,47.92097091674805
2019-10-09,120.62782287597656,30.08553123474121,46.26692199707031,30.50275230407715,54.71784591674805,205.328369140625,111.60144805908203,18.384178161621094,20.544292449951172,48.20686340332031
2019-10-10,121.0351333618164,30.321510314941406,46.60594940185547,30.54237937927246,55.10199737548828,207.33224487304688,112.33010864257812,17.29131507873535,20.388286590576172,48.48288345336914
2019-10-11,121.57820129394531,30.827878952026367,47.52330780029297,30.89902114868164,55.673309326171875,212.22406005859375,113.75786590576172,17.27279281616211,20.495540618896484,49.05467224121094
2019-10-14,121.40363311767578,30.759052276611328,47.22417068481445,30.89902114868164,55.761962890625,212.19459533691406,113.45262145996094,17.05051612854004,20.4565372467041,48.946231842041016
2019-10-15,121.29695892333984,31.150712966918945,47.95207595825195,31.265567779541016,56.55982971191406,216.86045837402344,114.77206420898438,18.17116355895996,20.359033584594727,49.7841796875
2019-10-16,121.54910278320312,30.906539916992188,48.211326599121094,31.2952880859375,56.569679260253906,213.78591918945312,115.37271118164062,17.921104431152344,20.281030654907227,49.872901916503906
2019-10-17,122.1115493774414,30.85409927368164,48.809608459472656,31.622211456298828,56.92428970336914,214.1493377685547,116.32782745361328,18.578672409057617,20.359033584594727,50.16865539550781
2019-10-18,122.48974609375,30.577152252197266,47.742679595947266,31.235851287841797,56.48102951049805,211.8802490234375,115.87488555908203,18.161903381347656,20.38633918762207,49.587013244628906
2019-10-21,122.76129150390625,30.960615158081055,48.90932083129883,31.59248924255371,56.78638458251953,216.05499267578125,115.83550262451172,18.449010848999023,20.359033584594727,49.88275909423828
2019-10-22,122.83887481689453,30.56896209716797,49.52754211425781,31.4240779876709,57.46604919433594,214.16900634765625,115.88473510742188,18.365657806396484,20.29077911376953,49.39970397949219
2019-10-23,123.15888214111328,30.588624954223633,49.557456970214844,31.473613739013672,57.66305160522461,210.04336547851562,115.07730865478516,18.72685432434082,20.242029190063477,49.7841796875
2019-10-24,123.47891235351562,31.008140563964844,49.76685333251953,31.087249755859375,57.32814407348633,215.2397003173828,115.48101806640625,18.93987274169922,20.17377471923828,49.222259521484375
2019-10-25,123.33343505859375,31.327693939208984,50.4947624206543,31.20612907409668,57.62364959716797,219.73858642578125,115.4317855834961,18.967655181884766,20.15427589416504,49.60673141479492
2019-10-28,122.9649429321289,31.683298110961914,50.86369705200195,31.622211456298828,58.293460845947266,223.7365264892578,115.98319244384766,18.662023544311523,20.15427589416504,50.070068359375
2019-10-29,122.94554138183594,31.378498077392578,49.1685791015625,31.34482192993164,58.7465705871582,221.41831970214844,115.12654113769531,18.1155948638916,20.33855628967285,49.61659240722656
2019-10-30,123.5177001953125,31.594806671142578,49.268287658691406,31.265567779541016,58.91402816772461,221.4969024658203,115.4317855834961,17.995193481445312,20.333683013916016,49.75460433959961
2019-10-31,122.95524597167969,31.48665428161621,48.2811279296875,31.463703155517578,58.83522033691406,220.37709045410156,114.5062026977539,17.958147048950195,20.339534759521484,49.9024772644043
2019-11-01,123.32374572753906,31.965160369873047,48.271156311035156,31.72127914428711,59.3868408203125,225.43588256835938,115.94380950927734,18.15264129638672,20.544292449951172,50.227806091308594
2019-11-04,122.58672332763672,32.21588897705078,48.45064163208008,31.869874954223633,59.45579147338867,230.45541381835938,116.5838394165039,18.14337921142578,20.4565372467041,50.50383377075195
2019-11-05,122.66431427001953,32.151981353759766,48.460609436035156,31.760908126831055,59.0617790222168,230.58311462402344,117.03678894042969,18.18968963623047,20.495540618896484,50.52355194091797
2019-11-06,123.20738220214844,32.10609436035156,48.23126983642578,31.493423461914062,58.35256576538086,229.04090881347656,117.22386932373047,17.8284854888916,20.622295379638672,50.346099853515625
2019-11-07,122.9261474609375,32.35681915283203,46.727596282958984,31.731184005737305,58.58897018432617,230.42593383789062,117.40111541748047,17.430238723754883,20.515043258666992,50.66156005859375
2019-11-08,123.08131408691406,32.455142974853516,47.26405715942383,32.0680046081543,59.347434997558594,231.5850067138672,117.35187530517578,18.18968963623047,20.31028175354004,50.79957962036133
2019-11-11,122.8776626586914,32.45677947998047,47.214195251464844,32.038291931152344,59.17998504638672,230.63217163085938,117.09586334228516,17.735872268676758,20.31028175354004,50.562984466552734
2019-11-12,122.9940414428711,32.51249313354492,46.905086517333984,31.909503936767578,59.288333892822266,231.1037139892578,117.41094970703125,17.18943977355957,20.31028175354004,50.62213134765625
2019-11-13,123.55648803710938,32.59770965576172,46.635860443115234,32.0680046081543,59.08148193359375,231.34930419921875,117.5094223022461,16.6800537109375,20.554044723510742,50.6024169921875
2019-11-14,123.48859405517578,32.59770965576172,46.546119689941406,32.196800231933594,58.88447952270508,230.58311462402344,118.05098724365234,15.920607566833496,20.554044723510742,50.82915496826172
2019-11-15,124.03167724609375,32.84843826293945,47.19425582885742,32.3057746887207,59.948299407958984,232.69500732421875,118.33653259277344,15.559406280517578,20.613523483276367,51.2530632019043
2019-11-18,124.47775268554688,32.918907165527344,47.34382247924805,32.39493942260742,60.145301818847656,232.1645965576172,118.63194274902344,14.883312225341797,20.623271942138672,51.430503845214844
2019-11-19,124.31289672851562,32.99428939819336,47.293968200683594,32.59306716918945,60.79541778564453,231.0054931640625,117.32233428955078,15.401958465576172,20.753929138183594,51.4600830078125
2019-11-20,124.21591186523438,32.7189826965332,46.80437469482422,32.38502883911133,60.22410583496094,228.28453063964844,117.34202575683594,15.911346435546875,20.729557037353516,51.14461898803711
2019-11-21,123.4692153930664,32.574771881103516,46.962921142578125,32.26614761352539,60.421104431152344,225.8484649658203,117.17463684082031,17.207962036132812,20.55112075805664,51.28263473510742
2019-11-22,123.52739715576172,32.59444046020508,47.43356704711914,32.493995666503906,60.6969108581543,225.61268615722656,117.40111541748047,16.2540225982666,20.334657669067383,51.30234909057617
2019-11-25,124.16742706298828,33.05983352661133,48.440670013427734,32.88036346435547,62.095645904541016,231.0251007080078,118.11006164550781,16.00395965576172,20.64667320251465,51.4600830078125
2019-11-26,125.04021453857422,33.10900115966797,48.929264068603516,32.999244689941406,62.19414138793945,230.1606903076172,118.23807525634766,15.726116180419922,20.64667320251465,51.62767028808594
2019-11-27,125.5735855102539,33.26304244995117,49.32811737060547,32.91999053955078,62.78515625,231.82078552246094,118.92733001708984,15.994698524475098,20.64667320251465,51.992427825927734
2019-11-29,125.27295684814453,33.07950210571289,49.189517974853516,32.78129196166992,62.834407806396484,229.33558654785156,118.16914367675781,15.985435485839844,20.64667320251465,51.814979553222656
2019-12-02,125.35054016113281,32.61574172973633,48.568302154541016,32.355308532714844,62.31234359741211,225.8091583251953,117.34202575683594,15.67054557800293,20.866058349609375,51.32206726074219
2019-12-03,124.80747985839844,32.412532806396484,48.67499542236328,32.29587173461914,62.174442291259766,222.31219482421875,116.25889587402344,15.790946960449219,20.866058349609375,51.22348403930664
2019-12-04,125.80632019042969,32.60590744018555,48.740806579589844,32.404842376708984,62.726051330566406,225.82876586914062,116.5149154663086,15.614978790283203,20.866058349609375,51.489654541015625
2019-12-05,126.18453216552734,32.727176666259766,48.291099548339844,32.34539794921875,62.184295654296875,226.9584503173828,116.23921203613281,15.596451759338379,20.982088088989258,51.70654296875
2019-12-06,126.78575897216797,33.0975341796875,48.87541961669922,32.46428298950195,62.834407806396484,230.23928833007812,117.03678894042969,15.596451759338379,21.11469841003418,52.01214599609375
2019-12-09,127.00882720947266,32.895965576171875,49.05989074707031,32.36521530151367,62.79500198364258,229.188232421875,117.38140869140625,16.11509895324707,21.11469841003418,51.814979553222656
2019-12-10,126.65971374511719,32.948402404785156,48.94521713256836,32.206703186035156,63.03141403198242,230.1606903076172,117.02693176269531,15.809469223022461,21.090320587158203,51.637535095214844
2019-12-11,127.07667541503906,33.18110275268555,49.462730407714844,32.38502883911133,62.77530288696289,234.87571716308594,117.046630859375,15.716851234436035,21.061071395874023,51.8741340637207
2019-12-12,127.54217529296875,33.617008209228516,49.96628189086914,32.57326126098633,63.74061965942383,241.24093627929688,117.86389923095703,16.170665740966797,21.018169403076172,51.93327713012695
2019-12-13,127.77493286132812,33.87428665161133,50.20559310913086,32.54353332519531,63.4549674987793,240.18008422851562,117.6078872680664,16.198455810546875,21.017189025878906,51.814979553222656
2019-12-16,128.45907592773438,34.166133880615234,50.48479080200195,32.86054229736328,63.848976135253906,242.4788818359375,118.0706787109375,16.22623634338379,21.161134719848633,52.327613830566406
2019-12-17,128.4005126953125,34.1265869140625,50.48877716064453,32.86054229736328,63.98686981201172,243.5730743408203,118.40546417236328,15.985435485839844,21.131759643554688,52.27831268310547
2019-12-18,128.79092407226562,34.128231048583984,50.531654357910156,32.999244689941406,63.898231506347656,243.4449462890625,118.22821807861328,15.633498191833496,21.092586517333984,52.633216857910156
2019-12-19,129.34722900390625,34.243587493896484,51.192752838134766,33.405418395996094,64.58773040771484,245.4066162109375,118.6023941040039,15.790946960449219,21.308019638061523,53.11627197265625
2019-12-20,129.96212768554688,34.44957733154297,51.5896110534668,33.83141326904297,64.64683532714844,247.7428741455078,119.006103515625,15.82799243927002,21.601787567138672,53.28126525878906
2019-12-23,129.7669219970703,34.52043914794922,51.4819221496582,33.878089904785156,64.71794128417969,248.53147888183594,118.61859130859375,15.689071655273438,21.474491119384766,53.1429443359375
2019-12-24,129.92308044433594,34.4594612121582,51.49687957763672,33.89794921875,64.87593078613281,248.9356689453125,118.95642852783203,15.874298095703125,21.552825927734375,53.13306427001953
2019-12-26,130.03042602539062,34.73795700073242,51.83889389038086,34.096588134765625,64.46118927001953,249.22152709960938,120.04940795898438,15.494575500488281,21.552825927734375,53.53813171386719
2019-12-27,130.58673095703125,34.80058288574219,51.80299758911133,33.947608947753906,64.0859603881836,248.72866821289062,120.029541015625,15.466792106628418,21.6115779876709,53.439334869384766
2019-12-30,129.82546997070312,34.54185485839844,51.12799835205078,33.619850158691406,63.59223937988281,246.85568237304688,119.39362335205078,15.306268692016602,21.562620162963867,52.88607406616211
2019-12-31,129.9816131591797,34.68687438964844,51.356998443603516,33.77876663208008,63.90822982788086,247.5260009765625,119.34394073486328,16.16553497314453,21.6115779876709,52.98487091064453
2020-01-02,129.6595458984375,35.293304443359375,52.0,33.91781997680664,63.93783950805664,252.6421661376953,120.03947448730469,15.95780086517334,21.572412490844727,53.6072883605957
2020-01-03,129.3374786376953,34.86979293823242,51.75,33.76883316040039,63.32562255859375,247.93014526367188,119.63208770751953,15.797277450561523,21.552825927734375,53.26150131225586
2020-01-06,129.62049865722656,34.973609924316406,51.959999084472656,33.81849670410156,63.27626037597656,245.3474578857422,120.06928253173828,15.532888412475586,21.552825927734375,53.97283935546875
2020-01-07,128.97634887695312,34.973609924316406,52.23099899291992,34.007205963134766,62.89113998413086,249.86228942871094,119.81094360351562,15.334595680236816,21.552825927734375,54.0420036315918
2020-01-08,129.67906188964844,35.34603500366211,52.36899948120117,34.116451263427734,62.98001480102539,249.63555908203125,119.71158599853516,15.47623348236084,21.376564025878906,54.427310943603516
2020-01-09,130.08895874023438,35.75142288208008,52.56999969482422,34.096588134765625,63.22687911987305,251.2127685546875,120.41705322265625,15.806721687316895,21.31781005859375,54.71382141113281
2020-01-10,129.87425231933594,35.703636169433594,52.25,33.88801574707031,63.256500244140625,249.75384521484375,119.99972534179688,15.523446083068848,21.417692184448242,54.49646759033203
2020-01-13,131.35775756835938,36.18976974487305,53.37799835205078,34.553462982177734,63.41449737548828,252.67172241210938,120.08915710449219,16.373266220092773,21.417692184448242,55.01021194458008
2020-01-14,131.6700897216797,35.96070861816406,53.979000091552734,34.68257522583008,64.38220977783203,253.22373962402344,120.23819732666016,16.79818344116211,21.54303550720215,54.87189483642578
2020-01-15,132.30447387695312,35.861839294433594,54.02899932861328,35.000404357910156,65.24127960205078,250.54246520996094,119.72151184082031,17.70465850830078,21.630186080932617,55.13864517211914
2020-01-16,132.90956115722656,36.3628044128418,54.65999984741211,35.37781524658203,65.65602111816406,254.50523376464844,120.58596801757812,17.64800453186035,21.630186080932617,55.5634765625
2020-01-17,133.29022216796875,36.57867431640625,54.569000244140625,35.497005462646484,65.37953186035156,256.4176330566406,120.74494171142578,17.70465850830078,21.802528381347656,55.9981803894043
2020-01-21,133.6025390625,36.488037109375,54.52000045776367,35.417545318603516,65.3202896118164,256.2697448730469,121.03309631347656,17.270309448242188,21.775110244750977,55.94878005981445
2020-01-22,133.9441375732422,36.707210540771484,53.88100051879883,35.35795593261719,65.35978698730469,257.994873046875,121.02316284179688,17.251420974731445,21.775110244750977,55.91913986206055
2020-01-23,133.56349182128906,36.77806854248047,53.652000427246094,35.29836654663086,65.0438003540039,259.9466552734375,121.09272003173828,17.2608642578125,21.775110244750977,55.6919059753418
2020-01-24,132.4606170654297,36.60504150390625,53.060001373291016,34.72230529785156,63.52312088012695,257.1865234375,119.33399963378906,16.458250045776367,21.513656616210938,55.02008819580078
2020-01-27,131.3382568359375,35.70692825317383,52.21799850463867,34.34489059448242,63.157752990722656,247.3682861328125,118.60865783691406,15.910590171813965,21.34718894958496,54.160552978515625
2020-01-28,131.8067169189453,36.33478546142578,52.83300018310547,34.61305618286133,63.51323699951172,253.10545349121094,119.64202880859375,16.326059341430664,21.31781005859375,54.78297424316406
2020-01-29,131.494384765625,36.347965240478516,52.33300018310547,34.36475372314453,63.444122314453125,248.45262145996094,119.14521789550781,16.16553497314453,21.26885223388672,54.694061279296875
2020-01-30,132.81198120117188,36.471561431884766,52.59000015258789,34.245567321777344,62.7232780456543,248.46250915527344,119.006103515625,15.967242240905762,21.366771697998047,54.14079666137695
2020-01-31,131.28944396972656,35.49105453491211,51.41999816894531,33.66951370239258,61.82469177246094,239.60044860839844,118.76763916015625,15.617871284484863,21.170928955078125,53.26150131225586
2020-02-03,132.68508911132812,36.06288146972656,52.04499816894531,34.20583724975586,62.47641372680664,242.28172302246094,118.90674591064453,15.731180191040039,21.255142211914062,53.89380645751953
2020-02-04,134.71514892578125,37.0483283996582,53.25600051879883,34.91101837158203,63.39474868774414,249.8524169921875,120.96353912353516,16.014455795288086,21.295291900634766,54.45694351196289
2020-02-05,134.18814086914062,37.32023239135742,52.970001220703125,34.72230529785156,64.80680847167969,255.60926818847656,122.18569946289062,15.787834167480469,21.295291900634766,54.545867919921875
2020-02-06,134.51019287109375,37.55259323120117,53.2599983215332,35.387752532958984,65.50789642333984,255.75718688964844,122.48377990722656,15.51400375366211,21.40496253967285,55.227569580078125
2020-02-07,134.23690795898438,37.16038513183594,52.779998779296875,35.06993103027344,65.28079223632812,249.72427368164062,122.44404602050781,15.19295883178711,21.445110321044922,55.188045501708984
2020-02-10,134.9981689453125,37.65311813354492,53.290000915527344,35.079856872558594,65.65602111816406,253.22373962402344,123.73574829101562,14.947454452514648,21.54303550720215,55.51408004760742
2020-02-11,134.9981689453125,37.63334274291992,53.77799987792969,34.97060775756836,65.52765655517578,258.3398742675781,124.37166595458984,15.145746231079102,21.648788452148438,55.45479965209961
2020-02-12,135.19337463378906,38.04531478881836,54.60200119018555,35.24870300292969,65.45853424072266,262.3223571777344,125.54413604736328,14.862472534179688,21.648788452148438,56.1760139465332
2020-02-13,135.80824279785156,37.882171630859375,53.939998626708984,35.258636474609375,64.56983184814453,262.598388671875,125.5342025756836,14.956896781921387,21.706567764282227,56.18589782714844
2020-02-14,136.05224609375,38.00741195678711,54.04999923706055,35.079856872558594,64.45132446289062,261.7210693359375,125.14669036865234,15.51400375366211,21.706567764282227,56.25505065917969
2020-02-18,135.671630859375,37.78824234008789,54.36000061035156,35.387752532958984,64.30320739746094,258.3595886230469,125.94158935546875,15.466790199279785,21.474491119384766,56.6304817199707
2020-02-19,136.3450469970703,38.21670150756836,55.18000030517578,35.58639144897461,64.52044677734375,264.87548828125,126.17012786865234,15.608428955078125,21.474491119384766,56.88735580444336
2020-02-20,136.45237731933594,37.73550796508789,56.233001708984375,35.44734573364258,64.10572052001953,261.0310363769531,126.3489761352539,15.759510040283203,21.474491119384766,56.30445861816406
2020-02-21,135.9351348876953,36.960994720458984,55.84400177001953,34.89114761352539,64.01685333251953,253.2729949951172,125.25598907470703,15.561217308044434,21.33152198791504,55.44491958618164
2020-02-24,131.88479614257812,35.41689682006836,53.560001373291016,33.739036560058594,62.75290298461914,241.13824462890625,121.90748596191406,14.711392402648926,20.997602462768555,53.58753204345703
2020-02-25,128.57620239257812,34.43804168701172,51.70000076293945,32.41808319091797,61.646949768066406,233.95199584960938,119.006103515625,14.18261432647705,20.487428665161133,52.15497970581055
2020-02-26,127.74661254882812,34.63084411621094,51.05099868774414,31.822158813476562,61.429710388183594,234.2674560546875,118.77757263183594,14.107073783874512,20.198551177978516,52.056175231933594
2020-02-27,122.11518859863281,32.76705551147461,49.369998931884766,30.719709396362305,58.60558319091797,223.45358276367188,113.83927154541016,13.389444351196289,19.405376434326172,50.001197814941406
2020-02-28,120.54385375976562,33.12465286254883,49.08000183105469,30.521068572998047,57.60824966430664,228.4908447265625,111.8023452758789,13.134495735168457,18.94905662536621,50.14939498901367
2020-03-02,125.9801025390625,34.864845275878906,50.119998931884766,31.315629959106445,59.83002853393555,236.58399963378906,117.73426818847656,13.41777229309082,19.720687866210938,51.88822555541992
2020-03-03,124.48683166503906,33.67011260986328,49.029998779296875,30.600521087646484,58.24021911621094,228.2542724609375,114.76334381103516,12.964533805847168,19.49350929260254,50.17903518676758
2020-03-04,129.77667236328125,35.12027359008789,50.439998626708984,30.73957061767578,60.81748580932617,239.9158935546875,119.33399963378906,13.54052448272705,20.16917610168457,51.98701858520508
2020-03-05,126.2143325805664,33.9881591796875,49.380001068115234,29.666915893554688,59.533790588378906,232.6902313232422,116.63134765625,12.97397518157959,19.707958221435547,50.090118408203125
2020-03-06,124.36970520019531,33.32075500488281,48.097999572753906,29.20010757446289,58.832698822021484,227.60365295410156,115.56817626953125,12.36965560913086,19.134132385253906,49.220703125
2020-03-09,116.49352264404297,30.890087127685547,44.90999984741211,27.104455947875977,54.95199203491211,208.1643524169922,110.68949127197266,11.094919204711914,18.410480499267578,45.94063949584961
2020-03-10,120.9732894897461,32.834617614746094,45.63999938964844,28.018198013305664,56.65041732788086,221.82708740234375,115.0018081665039,11.463178634643555,18.76496124267578,48.28213119506836
2020-03-11,115.04906463623047,31.1784725189209,42.60100173950195,26.637651443481445,54.59650802612305,209.3965606689453,110.24235534667969,10.707778930664062,18.76496124267578,46.20738983154297
2020-03-12,103.47388458251953,28.166091918945312,38.27000045776367,23.985801696777344,50.676300048828125,186.4380645751953,99.56092071533203,9.366945266723633,16.125940322875977,41.870201110839844
2020-03-13,110.67665100097656,31.285585403442383,40.380001068115234,25.34648895263672,54.53725814819336,206.4392547607422,105.93004608154297,9.763530731201172,16.88973617553711,45.634368896484375
2020-03-16,100.45809173583984,26.82798957824707,36.20000076293945,22.277498245239258,49.1358642578125,175.00315856933594,94.94058227539062,9.00813102722168,15.644159317016602,40.48704147338867
2020-03-17,106.31400299072266,28.6917724609375,38.2599983215332,22.87342071533203,52.61171340942383,190.4008331298828,101.86612701416016,9.494799613952637,16.811399459838867,42.245628356933594
2020-03-18,99.24787139892578,27.383333206176758,35.95000076293945,21.125385284423828,50.99228286743164,174.7567138671875,98.45800018310547,8.683685302734375,15.657868385314941,40.842708587646484
2020-03-19,100.06769561767578,27.62228012084961,37.74100112915039,22.456275939941406,51.09103012084961,179.25181579589844,100.40550994873047,9.208523750305176,15.923239707946777,41.57381057739258
